db_id,query,query_toks,query_toks_no_value,question,question_toks,sql.except,sql.from.conds,sql.from.table_units,sql.groupBy,sql.having,sql.intersect,sql.limit,sql.orderBy,sql.select,sql.union,sql.where,sql.intersect.except,sql.intersect.from.conds,sql.intersect.from.table_units,sql.intersect.groupBy,sql.intersect.having,sql.intersect.intersect,sql.intersect.limit,sql.intersect.orderBy,sql.intersect.select,sql.intersect.union,sql.intersect.where,sql.union.except,sql.union.from.conds,sql.union.from.table_units,sql.union.groupBy,sql.union.having,sql.union.intersect,sql.union.limit,sql.union.orderBy,sql.union.select,sql.union.union,sql.union.where,sql.except.except,sql.except.from.conds,sql.except.from.table_units,sql.except.groupBy,sql.except.having,sql.except.intersect,sql.except.limit,sql.except.orderBy,sql.except.select,sql.except.union,sql.except.where
swimming,"SELECT country ,  count(*) FROM stadium GROUP BY country","['SELECT', 'country', ',', 'count', '(', '*', ')', 'FROM', 'stadium', 'GROUP', 'BY', 'country']","['select', 'country', ',', 'count', '(', '*', ')', 'from', 'stadium', 'group', 'by', 'country']",How many stadiums does each country have?,"['How', 'many', 'stadiums', 'does', 'each', 'country', 'have', '?']",,[],"[['table_unit', 1]]","[[0, 16, False]]",[],,,[],"[False, [[0, [0, [0, 16, False], None]], [3, [0, [0, 0, False], None]]]]",,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swimming,SELECT country FROM stadium EXCEPT SELECT country FROM stadium WHERE opening_year  >  2006,"['SELECT', 'country', 'FROM', 'stadium', 'EXCEPT', 'SELECT', 'country', 'FROM', 'stadium', 'WHERE', 'opening_year', '>', '2006']","['select', 'country', 'from', 'stadium', 'except', 'select', 'country', 'from', 'stadium', 'where', 'opening_year', '>', 'value']",Which countries do not have a stadium that was opened after 2006?,"['Which', 'countries', 'do', 'not', 'have', 'a', 'stadium', 'that', 'was', 'opened', 'after', '2006', '?']",,[],"[['table_unit', 1]]",[],[],,,[],"[False, [[0, [0, [0, 16, False], None]]]]",,[],,,,,,,,,,,,,,,,,,,,,,,,[],"[['table_unit', 1]]",[],[],,,[],"[False, [[0, [0, [0, 16, False], None]]]]",,"[[False, 3, [0, [0, 17, False], None], 2006.0, None]]"
swimming,SELECT count(*) FROM stadium WHERE country != 'Russia',"['SELECT', 'count', '(', '*', ')', 'FROM', 'stadium', 'WHERE', 'country', '!', '=', ""'Russia"", ""'""]","['select', 'count', '(', '*', ')', 'from', 'stadium', 'where', 'country', '!', '=', 'value']","How many stadiums are not in country ""Russia""?","['How', 'many', 'stadiums', 'are', 'not', 'in', 'country', '``', 'Russia', ""''"", '?']",,[],"[['table_unit', 1]]",[],[],,,[],"[False, [[3, [0, [0, 0, False], None]]]]",,"[[False, 7, [0, [0, 16, False], None], '""Russia""', None]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swimming,SELECT name FROM swimmer ORDER BY meter_100,"['SELECT', 'name', 'FROM', 'swimmer', 'ORDER', 'BY', 'meter_100']","['select', 'name', 'from', 'swimmer', 'order', 'by', 'meter_100']","Find the names of all swimmers, sorted by their 100 meter scores in ascending order.","['Find', 'the', 'names', 'of', 'all', 'swimmers', ',', 'sorted', 'by', 'their', '100', 'meter', 'scores', 'in', 'ascending', 'order', '.']",,[],"[['table_unit', 0]]",[],[],,,"['asc', [[0, [0, 4, False], None]]]","[False, [[0, [0, [0, 2, False], None]]]]",,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swimming,SELECT count(DISTINCT nationality) FROM swimmer,"['SELECT', 'count', '(', 'DISTINCT', 'nationality', ')', 'FROM', 'swimmer']","['select', 'count', '(', 'distinct', 'nationality', ')', 'from', 'swimmer']",How many different countries are all the swimmers from?,"['How', 'many', 'different', 'countries', 'are', 'all', 'the', 'swimmers', 'from', '?']",,[],"[['table_unit', 0]]",[],[],,,[],"[False, [[3, [0, [0, 3, True], None]]]]",,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swimming,"SELECT nationality ,  count(*) FROM swimmer GROUP BY nationality HAVING count(*)  >  1","['SELECT', 'nationality', ',', 'count', '(', '*', ')', 'FROM', 'swimmer', 'GROUP', 'BY', 'nationality', 'HAVING', 'count', '(', '*', ')', '>', '1']","['select', 'nationality', ',', 'count', '(', '*', ')', 'from', 'swimmer', 'group', 'by', 'nationality', 'having', 'count', '(', '*', ')', '>', 'value']",List countries that have more than one swimmer.,"['List', 'countries', 'that', 'have', 'more', 'than', 'one', 'swimmer', '.']",,[],"[['table_unit', 0]]","[[0, 3, False]]","[[False, 3, [0, [3, 0, False], None], 1.0, None]]",,,[],"[False, [[0, [0, [0, 3, False], None]], [3, [0, [0, 0, False], None]]]]",,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swimming,"SELECT meter_200 ,  meter_300 FROM swimmer WHERE nationality  =  'Australia'","['SELECT', 'meter_200', ',', 'meter_300', 'FROM', 'swimmer', 'WHERE', 'nationality', '=', ""'Australia"", ""'""]","['select', 'meter_200', ',', 'meter_300', 'from', 'swimmer', 'where', 'nationality', '=', 'value']","Find all 200 meter and 300 meter results of swimmers with nationality ""Australia"".","['Find', 'all', '200', 'meter', 'and', '300', 'meter', 'results', 'of', 'swimmers', 'with', 'nationality', '``', 'Australia', ""''"", '.']",,[],"[['table_unit', 0]]",[],[],,,[],"[False, [[0, [0, [0, 5, False], None]], [0, [0, [0, 6, False], None]]]]",,"[[False, 2, [0, [0, 3, False], None], '""Australia""', None]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swimming,SELECT t1.name FROM swimmer AS t1 JOIN record AS t2 ON t1.id  =  t2.swimmer_id WHERE RESULT  =  'Win',"['SELECT', 't1.name', 'FROM', 'swimmer', 'AS', 't1', 'JOIN', 'record', 'AS', 't2', 'ON', 't1.id', '=', 't2.swimmer_id', 'WHERE', 'RESULT', '=', ""'Win"", ""'""]","['select', 't1', '.', 'name', 'from', 'swimmer', 'as', 't1', 'join', 'record', 'as', 't2', 'on', 't1', '.', 'id', '=', 't2', '.', 'swimmer_id', 'where', 'result', '=', 'value']","Find the names of swimmers who has a result of ""win"".","['Find', 'the', 'names', 'of', 'swimmers', 'who', 'has', 'a', 'result', 'of', '``', 'win', ""''"", '.']",,"[[False, 2, [0, [0, 1, False], None], [0, 24, False], None]]","[['table_unit', 0], ['table_unit', 3]]",[],[],,,[],"[False, [[0, [0, [0, 2, False], None]]]]",,"[[False, 2, [0, [0, 23, False], None], '""Win""', None]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swimming,SELECT t1.name FROM stadium AS t1 JOIN event AS t2 ON t1.id  =  t2.stadium_id GROUP BY t2.stadium_id ORDER BY count(*) DESC LIMIT 1,"['SELECT', 't1.name', 'FROM', 'stadium', 'AS', 't1', 'JOIN', 'event', 'AS', 't2', 'ON', 't1.id', '=', 't2.stadium_id', 'GROUP', 'BY', 't2.stadium_id', 'ORDER', 'BY', 'count', '(', '*', ')', 'DESC', 'LIMIT', '1']","['select', 't1', '.', 'name', 'from', 'stadium', 'as', 't1', 'join', 'event', 'as', 't2', 'on', 't1', '.', 'id', '=', 't2', '.', 'stadium_id', 'group', 'by', 't2', '.', 'stadium_id', 'order', 'by', 'count', '(', '*', ')', 'desc', 'limit', 'value']",What is the name of the stadium which held the most events?,"['What', 'is', 'the', 'name', 'of', 'the', 'stadium', 'which', 'held', 'the', 'most', 'events', '?']",,"[[False, 2, [0, [0, 12, False], None], [0, 20, False], None]]","[['table_unit', 1], ['table_unit', 2]]","[[0, 20, False]]",[],,1.0,"['desc', [[0, [3, 0, False], None]]]","[False, [[0, [0, [0, 13, False], None]]]]",,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swimming,"SELECT t1.name ,  t1.capacity FROM stadium AS t1 JOIN event AS t2 ON t1.id  =  t2.stadium_id WHERE t2.name  =  'World Junior'","['SELECT', 't1.name', ',', 't1.capacity', 'FROM', 'stadium', 'AS', 't1', 'JOIN', 'event', 'AS', 't2', 'ON', 't1.id', '=', 't2.stadium_id', 'WHERE', 't2.name', '=', ""'World"", 'Junior', ""'""]","['select', 't1', '.', 'name', ',', 't1', '.', 'capacity', 'from', 'stadium', 'as', 't1', 'join', 'event', 'as', 't2', 'on', 't1', '.', 'id', '=', 't2', '.', 'stadium_id', 'where', 't2', '.', 'name', '=', 'value']","Find the name and capacity of the stadium where the event named ""World Junior"" happened.","['Find', 'the', 'name', 'and', 'capacity', 'of', 'the', 'stadium', 'where', 'the', 'event', 'named', '``', 'World', 'Junior', ""''"", 'happened', '.']",,"[[False, 2, [0, [0, 12, False], None], [0, 20, False], None]]","[['table_unit', 1], ['table_unit', 2]]",[],[],,,[],"[False, [[0, [0, [0, 13, False], None]], [0, [0, [0, 14, False], None]]]]",,"[[False, 2, [0, [0, 19, False], None], '""World Junior""', None]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swimming,SELECT name FROM stadium WHERE id NOT IN (SELECT stadium_id FROM event),"['SELECT', 'name', 'FROM', 'stadium', 'WHERE', 'id', 'NOT', 'IN', '(', 'SELECT', 'stadium_id', 'FROM', 'event', ')']","['select', 'name', 'from', 'stadium', 'where', 'id', 'not', 'in', '(', 'select', 'stadium_id', 'from', 'event', ')']",Find the names of stadiums which have never had any event.,"['Find', 'the', 'names', 'of', 'stadiums', 'which', 'have', 'never', 'had', 'any', 'event', '.']",,[],"[['table_unit', 1]]",[],[],,,[],"[False, [[0, [0, [0, 13, False], None]]]]",,"[[True, 8, [0, [0, 12, False], None], {'except': None, 'from': {'conds': [], 'table_units': [['table_unit', 2]]}, 'groupBy': [], 'having': [], 'intersect': None, 'limit': None, 'orderBy': [], 'select': [False, [[0, [0, [0, 20, False], None]]]], 'union': None, 'where': []}, None]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swimming,SELECT t1.name FROM swimmer AS t1 JOIN record AS t2 ON t1.id  =  t2.swimmer_id GROUP BY t2.swimmer_id ORDER BY count(*) DESC LIMIT 1,"['SELECT', 't1.name', 'FROM', 'swimmer', 'AS', 't1', 'JOIN', 'record', 'AS', 't2', 'ON', 't1.id', '=', 't2.swimmer_id', 'GROUP', 'BY', 't2.swimmer_id', 'ORDER', 'BY', 'count', '(', '*', ')', 'DESC', 'LIMIT', '1']","['select', 't1', '.', 'name', 'from', 'swimmer', 'as', 't1', 'join', 'record', 'as', 't2', 'on', 't1', '.', 'id', '=', 't2', '.', 'swimmer_id', 'group', 'by', 't2', '.', 'swimmer_id', 'order', 'by', 'count', '(', '*', ')', 'desc', 'limit', 'value']",Find the name of the swimmer who has the most records.,"['Find', 'the', 'name', 'of', 'the', 'swimmer', 'who', 'has', 'the', 'most', 'records', '.']",,"[[False, 2, [0, [0, 1, False], None], [0, 24, False], None]]","[['table_unit', 0], ['table_unit', 3]]","[[0, 24, False]]",[],,1.0,"['desc', [[0, [3, 0, False], None]]]","[False, [[0, [0, [0, 2, False], None]]]]",,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swimming,SELECT t1.name FROM swimmer AS t1 JOIN record AS t2 ON t1.id  =  t2.swimmer_id GROUP BY t2.swimmer_id HAVING count(*)  >=  2,"['SELECT', 't1.name', 'FROM', 'swimmer', 'AS', 't1', 'JOIN', 'record', 'AS', 't2', 'ON', 't1.id', '=', 't2.swimmer_id', 'GROUP', 'BY', 't2.swimmer_id', 'HAVING', 'count', '(', '*', ')', '>', '=', '2']","['select', 't1', '.', 'name', 'from', 'swimmer', 'as', 't1', 'join', 'record', 'as', 't2', 'on', 't1', '.', 'id', '=', 't2', '.', 'swimmer_id', 'group', 'by', 't2', '.', 'swimmer_id', 'having', 'count', '(', '*', ')', '>', '=', 'value']",Find the name of the swimmer who has at least 2 records.,"['Find', 'the', 'name', 'of', 'the', 'swimmer', 'who', 'has', 'at', 'least', '2', 'records', '.']",,"[[False, 2, [0, [0, 1, False], None], [0, 24, False], None]]","[['table_unit', 0], ['table_unit', 3]]","[[0, 24, False]]","[[False, 5, [0, [3, 0, False], None], 2.0, None]]",,,[],"[False, [[0, [0, [0, 2, False], None]]]]",,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swimming,"SELECT t1.name ,  t1.nationality FROM swimmer AS t1 JOIN record AS t2 ON t1.id  =  t2.swimmer_id WHERE RESULT  =  'Win' GROUP BY t2.swimmer_id HAVING count(*)  >  1","['SELECT', 't1.name', ',', 't1.nationality', 'FROM', 'swimmer', 'AS', 't1', 'JOIN', 'record', 'AS', 't2', 'ON', 't1.id', '=', 't2.swimmer_id', 'WHERE', 'RESULT', '=', ""'Win"", ""'"", 'GROUP', 'BY', 't2.swimmer_id', 'HAVING', 'count', '(', '*', ')', '>', '1']","['select', 't1', '.', 'name', ',', 't1', '.', 'nationality', 'from', 'swimmer', 'as', 't1', 'join', 'record', 'as', 't2', 'on', 't1', '.', 'id', '=', 't2', '.', 'swimmer_id', 'where', 'result', '=', 'value', 'group', 'by', 't2', '.', 'swimmer_id', 'having', 'count', '(', '*', ')', '>', 'value']","Find the name and nationality of the swimmer who has won (i.e., has a result of ""win"") more than 1 time.","['Find', 'the', 'name', 'and', 'nationality', 'of', 'the', 'swimmer', 'who', 'has', 'won', '(', 'i.e.', ',', 'has', 'a', 'result', 'of', '``', 'win', ""''"", ')', 'more', 'than', '1', 'time', '.']",,"[[False, 2, [0, [0, 1, False], None], [0, 24, False], None]]","[['table_unit', 0], ['table_unit', 3]]","[[0, 24, False]]","[[False, 3, [0, [3, 0, False], None], 1.0, None]]",,,[],"[False, [[0, [0, [0, 2, False], None]], [0, [0, [0, 3, False], None]]]]",,"[[False, 2, [0, [0, 23, False], None], '""Win""', None]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swimming,SELECT name FROM swimmer WHERE id NOT IN (SELECT swimmer_id FROM record),"['SELECT', 'name', 'FROM', 'swimmer', 'WHERE', 'id', 'NOT', 'IN', '(', 'SELECT', 'swimmer_id', 'FROM', 'record', ')']","['select', 'name', 'from', 'swimmer', 'where', 'id', 'not', 'in', '(', 'select', 'swimmer_id', 'from', 'record', ')']",Find the names of the swimmers who have no record.,"['Find', 'the', 'names', 'of', 'the', 'swimmers', 'who', 'have', 'no', 'record', '.']",,[],"[['table_unit', 0]]",[],[],,,[],"[False, [[0, [0, [0, 2, False], None]]]]",,"[[True, 8, [0, [0, 1, False], None], {'except': None, 'from': {'conds': [], 'table_units': [['table_unit', 3]]}, 'groupBy': [], 'having': [], 'intersect': None, 'limit': None, 'orderBy': [], 'select': [False, [[0, [0, [0, 24, False], None]]]], 'union': None, 'where': []}, None]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swimming,SELECT t1.name FROM swimmer AS t1 JOIN record AS t2 ON t1.id  =  t2.swimmer_id WHERE RESULT  =  'Win' INTERSECT SELECT t1.name FROM swimmer AS t1 JOIN record AS t2 ON t1.id  =  t2.swimmer_id WHERE RESULT  =  'Loss',"['SELECT', 't1.name', 'FROM', 'swimmer', 'AS', 't1', 'JOIN', 'record', 'AS', 't2', 'ON', 't1.id', '=', 't2.swimmer_id', 'WHERE', 'RESULT', '=', ""'Win"", ""'"", 'INTERSECT', 'SELECT', 't1.name', 'FROM', 'swimmer', 'AS', 't1', 'JOIN', 'record', 'AS', 't2', 'ON', 't1.id', '=', 't2.swimmer_id', 'WHERE', 'RESULT', '=', ""'Loss"", ""'""]","['select', 't1', '.', 'name', 'from', 'swimmer', 'as', 't1', 'join', 'record', 'as', 't2', 'on', 't1', '.', 'id', '=', 't2', '.', 'swimmer_id', 'where', 'result', '=', 'value', 'intersect', 'select', 't1', '.', 'name', 'from', 'swimmer', 'as', 't1', 'join', 'record', 'as', 't2', 'on', 't1', '.', 'id', '=', 't2', '.', 'swimmer_id', 'where', 'result', '=', 'value']","Find the names of the swimmers who have both ""win"" and ""loss"" results in the record.","['Find', 'the', 'names', 'of', 'the', 'swimmers', 'who', 'have', 'both', '``', 'win', ""''"", 'and', '``', 'loss', ""''"", 'results', 'in', 'the', 'record', '.']",,"[[False, 2, [0, [0, 1, False], None], [0, 24, False], None]]","[['table_unit', 0], ['table_unit', 3]]",[],[],,,[],"[False, [[0, [0, [0, 2, False], None]]]]",,"[[False, 2, [0, [0, 23, False], None], '""Win""', None]]",,"[[False, 2, [0, [0, 1, False], None], [0, 24, False], None]]","[['table_unit', 0], ['table_unit', 3]]",[],[],,,[],"[False, [[0, [0, [0, 2, False], None]]]]",,"[[False, 2, [0, [0, 23, False], None], '""Loss""', None]]",,,,,,,,,,,,,,,,,,,,,,
swimming,SELECT t4.name FROM swimmer AS t1 JOIN record AS t2 ON t1.id  =  t2.swimmer_id JOIN event AS t3 ON t2.event_id  =  t3.id JOIN stadium AS t4 ON t4.id  =  t3.stadium_id WHERE t1.nationality  =  'Australia',"['SELECT', 't4.name', 'FROM', 'swimmer', 'AS', 't1', 'JOIN', 'record', 'AS', 't2', 'ON', 't1.id', '=', 't2.swimmer_id', 'JOIN', 'event', 'AS', 't3', 'ON', 't2.event_id', '=', 't3.id', 'JOIN', 'stadium', 'AS', 't4', 'ON', 't4.id', '=', 't3.stadium_id', 'WHERE', 't1.nationality', '=', ""'Australia"", ""'""]","['select', 't4', '.', 'name', 'from', 'swimmer', 'as', 't1', 'join', 'record', 'as', 't2', 'on', 't1', '.', 'id', '=', 't2', '.', 'swimmer_id', 'join', 'event', 'as', 't3', 'on', 't2', '.', 'event_id', '=', 't3', '.', 'id', 'join', 'stadium', 'as', 't4', 'on', 't4', '.', 'id', '=', 't3', '.', 'stadium_id', 'where', 't1', '.', 'nationality', '=', 'value']",Find the names of stadiums that some Australian swimmers have been to.,"['Find', 'the', 'names', 'of', 'stadiums', 'that', 'some', 'Australian', 'swimmers', 'have', 'been', 'to', '.']",,"[[False, 2, [0, [0, 1, False], None], [0, 24, False], None]]","[['table_unit', 0], ['table_unit', 3]]",[],[],,,[],"[False, [[0, [0, [0, 13, False], None]]]]",,"[[False, 2, [0, [0, 3, False], None], '""Australia""', None]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swimming,SELECT t3.name FROM record AS t1 JOIN event AS t2 ON t1.event_id  =  t2.id JOIN stadium AS t3 ON t3.id  =  t2.stadium_id GROUP BY t2.stadium_id ORDER BY count(*) DESC LIMIT 1,"['SELECT', 't3.name', 'FROM', 'record', 'AS', 't1', 'JOIN', 'event', 'AS', 't2', 'ON', 't1.event_id', '=', 't2.id', 'JOIN', 'stadium', 'AS', 't3', 'ON', 't3.id', '=', 't2.stadium_id', 'GROUP', 'BY', 't2.stadium_id', 'ORDER', 'BY', 'count', '(', '*', ')', 'DESC', 'LIMIT', '1']","['select', 't3', '.', 'name', 'from', 'record', 'as', 't1', 'join', 'event', 'as', 't2', 'on', 't1', '.', 'event_id', '=', 't2', '.', 'id', 'join', 'stadium', 'as', 't3', 'on', 't3', '.', 'id', '=', 't2', '.', 'stadium_id', 'group', 'by', 't2', '.', 'stadium_id', 'order', 'by', 'count', '(', '*', ')', 'desc', 'limit', 'value']",Find the names of stadiums that the most swimmers have been to.,"['Find', 'the', 'names', 'of', 'stadiums', 'that', 'the', 'most', 'swimmers', 'have', 'been', 'to', '.']",,"[[False, 2, [0, [0, 25, False], None], [0, 18, False], None]]","[['table_unit', 3], ['table_unit', 2]]","[[0, 20, False]]",[],,1.0,"['desc', [[0, [3, 0, False], None]]]","[False, [[0, [0, [0, 13, False], None]]]]",,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swimming,SELECT * FROM swimmer,"['SELECT', '*', 'FROM', 'swimmer']","['select', '*', 'from', 'swimmer']",Find all details for each swimmer.,"['Find', 'all', 'details', 'for', 'each', 'swimmer', '.']",,[],"[['table_unit', 0]]",[],[],,,[],"[False, [[0, [0, [0, 0, False], None]]]]",,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swimming,SELECT avg(capacity) FROM stadium WHERE opening_year  =  2005,"['SELECT', 'avg', '(', 'capacity', ')', 'FROM', 'stadium', 'WHERE', 'opening_year', '=', '2005']","['select', 'avg', '(', 'capacity', ')', 'from', 'stadium', 'where', 'opening_year', '=', 'value']",What is the average capacity of the stadiums that were opened in year 2005?,"['What', 'is', 'the', 'average', 'capacity', 'of', 'the', 'stadiums', 'that', 'were', 'opened', 'in', 'year', '2005', '?']",,[],"[['table_unit', 1]]",[],[],,,[],"[False, [[5, [0, [0, 14, False], None]]]]",,"[[False, 2, [0, [0, 17, False], None], 2005.0, None]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
railway,SELECT count(*) FROM railway,"['SELECT', 'count', '(', '*', ')', 'FROM', 'railway']","['select', 'count', '(', '*', ')', 'from', 'railway']",How many railways are there?,"['How', 'many', 'railways', 'are', 'there', '?']",,[],"[['table_unit', 0]]",[],[],,,[],"[False, [[3, [0, [0, 0, False], None]]]]",,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
railway,SELECT Builder FROM railway ORDER BY Builder ASC,"['SELECT', 'Builder', 'FROM', 'railway', 'ORDER', 'BY', 'Builder', 'ASC']","['select', 'builder', 'from', 'railway', 'order', 'by', 'builder', 'asc']",List the builders of railways in ascending alphabetical order.,"['List', 'the', 'builders', 'of', 'railways', 'in', 'ascending', 'alphabetical', 'order', '.']",,[],"[['table_unit', 0]]",[],[],,,"['asc', [[0, [0, 3, False], None]]]","[False, [[0, [0, [0, 3, False], None]]]]",,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
railway,"SELECT Wheels ,  LOCATION FROM railway","['SELECT', 'Wheels', ',', 'LOCATION', 'FROM', 'railway']","['select', 'wheels', ',', 'location', 'from', 'railway']",List the wheels and locations of the railways.,"['List', 'the', 'wheels', 'and', 'locations', 'of', 'the', 'railways', '.']",,[],"[['table_unit', 0]]",[],[],,,[],"[False, [[0, [0, [0, 5, False], None]], [0, [0, [0, 6, False], None]]]]",,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
railway,"SELECT max(LEVEL) FROM manager WHERE Country != ""Australia	""","['SELECT', 'max', '(', 'LEVEL', ')', 'FROM', 'manager', 'WHERE', 'Country', '!', '=', '``', 'Australia', ""''""]","['select', 'max', '(', 'level', ')', 'from', 'manager', 'where', 'country', '!', '=', 'value']","What is the maximum level of managers in countries that are not ""Australia""?","['What', 'is', 'the', 'maximum', 'level', 'of', 'managers', 'in', 'countries', 'that', 'are', 'not', '``', 'Australia', ""''"", '?']",,[],"[['table_unit', 2]]",[],[],,,[],"[False, [[1, [0, [0, 19, False], None]]]]",,"[[False, 7, [0, [0, 16, False], None], '""Australia\t""', None]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
